s (1,1) 62
(134,68) (135,68) 348
(135,68) (134,68) 468
(135,68) (136,68) 473
(136,68) (135,68) 236
(136,68) (137,68) 165
(137,68) (136,68) 386
(137,68) (138,68) 468
(138,68) (137,68) 417
(138,68) (139,68) 339
(139,68) (138,68) 496
(139,68) (140,68) 126
(140,68) (139,68) 255
(140,68) (141,68) 392
(141,68) (140,68) 49
(141,68) (142,68) 177
(142,68) (141,68) 77
(142,68) (143,68) 222
(143,68) (142,68) 52
(143,68) (144,68) 99
(144,68) (143,68) 295
(144,68) (145,68) 456
(145,68) (144,68) 43
(145,68) (146,68) 187
(146,68) (145,68) 423
(146,68) (147,68) 263
(147,68) (146,68) 243
(147,68) (148,68) 205
(148,68) (147,68) 77
(148,68) (149,68) 142
(149,68) (148,68) 444
(149,68) (150,68) 249
(150,68) (149,68) 274
(150,68) (151,68) 69
(151,68) (150,68) 139
(151,68) (152,68) 41
(152,68) (151,68) 192
(152,68) (153,68) 171
(153,68) (152,68) 347
(153,68) (154,68) 322
(154,68) (153,68) 397
(154,68) (155,68) 347
(155,68) (154,68) 370
(155,68) (156,68) 140
(156,68) (155,68) 225
(156,68) (157,68) 25
(157,68) (156,68) 42
(157,68) (158,68) 4
(158,68) (157,68) 349
(158,68) (159,68) 403
(159,68) (158,68) 177
(159,68) (160,68) 443
(160,68) (159,68) 178
(160,68) (161,68) 198
(161,68) (160,68) 237
(161,68) (162,68) 398
(162,68) (161,68) 143
(162,68) (163,68) 492
(163,68) (162,68) 201
(163,68) (164,68) 405
(164,68) (163,68) 125
(164,68) (165,68) 207
(165,68) (164,68) 68
(165,68) (166,68) 235
(166,68) (165,68) 497
(166,68) (167,68) 431
(167,68) (166,68) 203
(167,68) (168,68) 284
(168,68) (167,68) 179
(168,68) (169,68) 42
(169,68) (168,68) 207
(169,68) (170,68) 410
(170,68) (169,68) 438
(170,68) (171,68) 89
(171,68) (170,68) 149
(171,68) (172,68) 367
(172,68) (171,68) 299
(172,68) (173,68) 245
(173,68) (172,68) 92
(173,68) (174,68) 68
(174,68) (173,68) 440
(174,68) (175,68) 15
(175,68) (174,68) 61
(175,68) (176,68) 319
(176,68) (175,68) 98
(176,68) (177,68) 364
(177,68) (176,68) 20
(177,68) (178,68) 199
(178,68) (177,68) 255
(178,68) (179,68) 144
(179,68) (178,68) 414
(179,68) (180,68) 92
(180,68) (179,68) 366
(180,68) (181,68) 361
(181,68) (180,68) 147
(181,68) (182,68) 178
(182,68) (181,68) 132
(182,68) (183,68) 295
(183,68) (182,68) 232
(183,68) (184,68) 60
(184,68) (183,68) 105
(184,68) (185,68) 451
(185,68) (184,68) 43
(185,68) (186,68) 366
(186,68) (185,68) 104
(186,68) (187,68) 449
(187,68) (186,68) 186
(187,68) (188,68) 128
(188,68) (187,68) 84
(188,68) (189,68) 134
(189,68) (188,68) 233
(189,68) (190,68) 190
(190,68) (189,68) 356
(1,69) (2,69) 210
(2,69) (1,69) 235
(2,69) (3,69) 328
(3,69) (2,69) 55
(3,69) (4,69) 433
(4,69) (3,69) 449
(4,69) (5,69) 383
(5,69) (4,69) 173
(5,69) (6,69) 109
(6,69) (5,69) 259
(6,69) (7,69) 311
(7,69) (6,69) 181
(7,69) (8,69) 368
(8,69) (7,69) 204
(8,69) (9,69) 116
(9,69) (8,69) 271
(9,69) (10,69) 255
(10,69) (9,69) 284
(10,69) (11,69) 32
(11,69) (10,69) 189
(11,69) (12,69) 178
(12,69) (11,69) 173
(12,69) (13,69) 315
(13,69) (12,69) 311
(13,69) (14,69) 71
(14,69) (13,69) 344
(14,69) (15,69) 169
(15,69) (14,69) 114
(15,69) (16,69) 455
(16,69) (15,69) 250
(16,69) (17,69) 486
(17,69) (16,69) 191
(17,69) (18,69) 241
(18,69) (17,69) 295
(18,69) (19,69) 104
(19,69) (18,69) 88
(19,69) (20,69) 294
(20,69) (19,69) 386
(20,69) (21,69) 454
(21,69) (20,69) 282
(21,69) (22,69) 250
(22,69) (21,69) 347
(22,69) (23,69) 225
(23,69) (22,69) 377
(23,69) (24,69) 179
(24,69) (23,69) 262
(24,69) (25,69) 258
(25,69) (24,69) 391
(25,69) (26,69) 268
(26,69) (25,69) 310
(26,69) (27,69) 252
(27,69) (26,69) 252
(27,69) (28,69) 406
(28,69) (27,69) 66
(28,69) (29,69) 368
(29,69) (28,69) 432
(29,69) (30,69) 48
(30,69) (29,69) 331
(30,69) (31,69) 113
(31,69) (30,69) 6
(31,69) (32,69) 82
(32,69) (31,69) 155
(32,69) (33,69) 295
(33,69) (32,69) 388
(33,69) (34,69) 298
(34,69) (33,69) 254
(34,69) (35,69) 6
(35,69) (34,69) 322
(35,69) (36,69) 278
(36,69) (35,69) 120
(36,69) (37,69) 403
(37,69) (36,69) 487
(37,69) (38,69) 178
(38,69) (37,69) 7
(38,69) (39,69) 170
(39,69) (38,69) 151
(39,69) (40,69) 259
(40,69) (39,69) 474
(40,69) (41,69) 356
(41,69) (40,69) 214
(41,69) (42,69) 54
(42,69) (41,69) 227
(42,69) (43,69) 253
(43,69) (42,69) 182
(43,69) (44,69) 379
(44,69) (43,69) 410
(44,69) (45,69) 79
(45,69) (44,69) 54
(45,69) (46,69) 286
(46,69) (45,69) 496
(46,69) (47,69) 269
(47,69) (46,69) 211
(47,69) (48,69) 3
(48,69) (47,69) 412
(48,69) (49,69) 370
(49,69) (48,69) 223
(49,69) (50,69) 234
(50,69) (49,69) 283
(50,69) (51,69) 358
(51,69) (50,69) 416
(51,69) (52,69) 134
(52,69) (51,69) 151
(52,69) (53,69) 444
(53,69) (52,69) 311
(53,69) (54,69) 303
(54,69) (53,69) 230
(54,69) (55,69) 86
(55,69) (54,69) 347
(55,69) (56,69) 95
(56,69) (55,69) 109
(56,69) (57,69) 162
(57,69) (56,69) 406
(57,69) (58,69) 198
(58,69) (57,69) 281
(58,69) (59,69) 66
(59,69) (58,69) 114
(59,69) (60,69) 370
(60,69) (59,69) 341
(60,69) (61,69) 314
(61,69) (60,69) 220
(61,69) (62,69) 66
(62,69) (61,69) 410
(62,69) (63,69) 290
(63,69) (62,69) 415
(63,69) (64,69) 231
(64,69) (63,69) 244
(64,69) (65,69) 91
(65,69) (64,69) 120
(65,69) (66,69) 349
(66,69) (65,69) 139
(66,69) (67,69) 208
(67,69) (66,69) 439
(67,69) (68,69) 1
(68,69) (67,69) 11
(68,69) (69,69) 391
(69,69) (68,69) 205
(69,69) (70,69) 16
(70,69) (69,69) 320
(70,69) (71,69) 42
(71,69) (70,69) 249
(71,69) (72,69) 80
(72,69) (71,69) 385
(72,69) (73,69) 119
(73,69) (72,69) 214
(73,69) (74,69) 358
(74,69) (73,69) 111
(74,69) (75,69) 143
(75,69) (74,69) 165
(75,69) (76,69) 211
(76,69) (75,69) 487
(76,69) (77,69) 494
(77,69) (76,69) 68
(77,69) (78,69) 480
(78,69) (77,69) 326
(78,69) (79,69) 173
(79,69) (78,69) 147
(79,69) (80,69) 86
(80,69) (79,69) 449
(80,69) (81,69) 110
(81,69) (80,69) 420
(81,69) (82,69) 188
(82,69) (81,69) 33
(82,69) (83,69) 13
(83,69) (82,69) 91
(83,69) (84,69) 48
(84,69) (83,69) 199
(84,69) (85,69) 265
(85,69) (84,69) 500
(85,69) (86,69) 192
(86,69) (85,69) 438
(86,69) (87,69) 25
(87,69) (86,69) 284
(87,69) (88,69) 97
(88,69) (87,69) 467
(88,69) (89,69) 452
(89,69) (88,69) 33
(89,69) (90,69) 291
(90,69) (89,69) 150
(90,69) (91,69) 204
(91,69) (90,69) 391
(91,69) (92,69) 377
(92,69) (91,69) 39
(92,69) (93,69) 419
(93,69) (92,69) 293
(93,69) (94,69) 433
(94,69) (93,69) 363
(94,69) (95,69) 405
(95,69) (94,69) 158
(95,69) (96,69) 43
(96,69) (95,69) 494
(96,69) (97,69) 79
(97,69) (96,69) 333
(97,69) (98,69) 181
(98,69) (97,69) 73
(98,69) (99,69) 12
(99,69) (98,69) 348
(99,69) (100,69) 478
(100,69) (99,69) 265
(100,69) (101,69) 281
(101,69) (100,69) 165
(101,69) (102,69) 129
(102,69) (101,69) 119
(102,69) (103,69) 347
(103,69) (102,69) 92
(103,69) (104,69) 51
(104,69) (103,69) 379
(104,69) (105,69) 193
(105,69) (104,69) 202
(105,69) (106,69) 130
(106,69) (105,69) 293
(106,69) (107,69) 42
(107,69) (106,69) 431
(107,69) (108,69) 44
(108,69) (107,69) 103
(108,69) (109,69) 84
(109,69) (108,69) 220
(109,69) (110,69) 95
(110,69) (109,69) 125
(110,69) (111,69) 359
(111,69) (110,69) 477
(111,69) (112,69) 158
(112,69) (111,69) 122
(112,69) (113,69) 25
(113,69) (112,69) 169
(113,69) (114,69) 78
(114,69) (113,69) 356
(114,69) (115,69) 66
(115,69) (114,69) 309
(115,69) (116,69) 16
(116,69) (115,69) 184
(116,69) (117,69) 469
(117,69) (116,69) 373
(117,69) (118,69) 402
(118,69) (117,69) 212
(118,69) (119,69) 149
(119,69) (118,69) 471
(119,69) (120,69) 213
(120,69) (119,69) 149
(120,69) (121,69) 474
(121,69) (120,69) 42
(121,69) (122,69) 117
(122,69) (121,69) 193
(122,69) (123,69) 308
(123,69) (122,69) 270
(123,69) (124,69) 105
(124,69) (123,69) 258
(124,69) (125,69) 499
(125,69) (124,69) 51
(125,69) (126,69) 35
(126,69) (125,69) 253
(126,69) (127,69) 438
(127,69) (126,69) 356
(127,69) (128,69) 92
(128,69) (127,69) 247
(128,69) (129,69) 389
(129,69) (128,69) 111
(129,69) (130,69) 329
(130,69) (129,69) 34
(130,69) (131,69) 385
(131,69) (130,69) 23
(131,69) (132,69) 169
(132,69) (131,69) 347
(132,69) (133,69) 471
(133,69) (132,69) 409
(133,69) (134,69) 51
(134,69) (133,69) 28
(134,69) (135,69) 366
(135,69) (134,69) 383
(135,69) (136,69) 12
(136,69) (135,69) 397
(136,69) (137,69) 95
(137,69) (136,69) 178
(137,69) (138,69) 50
(138,69) (137,69) 325
(138,69) (139,69) 90
(139,69) (138,69) 364
(139,69) (140,69) 376
(140,69) (139,69) 83
(140,69) (141,69) 486
(141,69) (140,69) 464
(141,69) (142,69) 62
(142,69) (141,69) 86
(142,69) (143,69) 414
(143,69) (142,69) 182
(143,69) (144,69) 469
(144,69) (143,69) 27
(144,69) (145,69) 207
(145,69) (144,69) 47
(145,69) (146,69) 264
(146,69) (145,69) 217
(146,69) (147,69) 227
(147,69) (146,69) 197
(147,69) (148,69) 154
(148,69) (147,69) 92
(148,69) (149,69) 32
(149,69) (148,69) 91
(149,69) (150,69) 448
(150,69) (149,69) 355
(150,69) (151,69) 318
(151,69) (150,69) 477
(151,69) (152,69) 344
(152,69) (151,69) 243
(152,69) (153,69) 243
(153,69) (152,69) 435
(153,69) (154,69) 283
(154,69) (153,69) 473
(154,69) (155,69) 29
(155,69) (154,69) 164
(155,69) (156,69) 248
(156,69) (155,69) 287
(156,69) (157,69) 342
(157,69) (156,69) 438
(157,69) (158,69) 422
(158,69) (157,69) 137
(158,69) (159,69) 315
(159,69) (158,69) 48
(159,69) (160,69) 96
(160,69) (159,69) 463
(160,69) (161,69) 83
(161,69) (160,69) 193
(161,69) (162,69) 105
(162,69) (161,69) 267
(162,69) (163,69) 388
(163,69) (162,69) 204
(163,69) (164,69) 359
(164,69) (163,69) 37
(164,69) (165,69) 204
(165,69) (164,69) 37
(165,69) (166,69) 377
(166,69) (165,69) 206
(166,69) (167,69) 389
(167,69) (166,69) 448
(167,69) (168,69) 472
(168,69) (167,69) 306
(168,69) (169,69) 471
(169,69) (168,69) 76
(169,69) (170,69) 390
(170,69) (169,69) 250
(170,69) (171,69) 184
(171,69) (170,69) 491
(171,69) (172,69) 478
(172,69) (171,69) 131
(172,69) (173,69) 126
(173,69) (172,69) 188
(173,69) (174,69) 480
(174,69) (173,69) 301
(174,69) (175,69) 353
(175,69) (174,69) 206
(175,69) (176,69) 242
(176,69) (175,69) 267
(176,69) (177,69) 32
(177,69) (176,69) 153
(177,69) (178,69) 298
(178,69) (177,69) 176
(178,69) (179,69) 342
(179,69) (178,69) 268
(179,69) (180,69) 115
(180,69) (179,69) 319
(180,69) (181,69) 346
(181,69) (180,69) 338
(181,69) (182,69) 466
(182,69) (181,69) 200
(182,69) (183,69) 328
(183,69) (182,69) 185
(183,69) (184,69) 488
(184,69) (183,69) 380
(184,69) (185,69) 159
(185,69) (184,69) 21
(185,69) (186,69) 325
(186,69) (185,69) 363
(186,69) (187,69) 479
(187,69) (186,69) 5
(187,69) (188,69) 137
(188,69) (187,69) 357
(188,69) (189,69) 400
(189,69) (188,69) 117
(189,69) (190,69) 341
(190,69) (189,69) 490
(1,70) (2,70) 369
(2,70) (1,70) 164
(2,70) (3,70) 50
(3,70) (2,70) 339
(3,70) (4,70) 4
(4,70) (3,70) 500
(4,70) (5,70) 213
(5,70) (4,70) 167
(5,70) (6,70) 451
(6,70) (5,70) 184
(6,70) (7,70) 362
(7,70) (6,70) 430
(7,70) (8,70) 56
(8,70) (7,70) 226
(8,70) (9,70) 219
(9,70) (8,70) 446
(9,70) (10,70) 454
(10,70) (9,70) 260
(10,70) (11,70) 29
(11,70) (10,70) 43
(11,70) (12,70) 363
(12,70) (11,70) 402
(12,70) (13,70) 210
(13,70) (12,70) 145
(13,70) (14,70) 398
(14,70) (13,70) 25
(14,70) (15,70) 242
(15,70) (14,70) 258
(15,70) (16,70) 114
(16,70) (15,70) 226
(16,70) (17,70) 3
(17,70) (16,70) 61
(17,70) (18,70) 146
(18,70) (17,70) 445
(18,70) (19,70) 309
(19,70) (18,70) 375
(19,70) (20,70) 177
(20,70) (19,70) 64
(20,70) (21,70) 404
(21,70) (20,70) 356
(21,70) (22,70) 10
(22,70) (21,70) 41
(22,70) (23,70) 305
(23,70) (22,70) 358
(23,70) (24,70) 12
(24,70) (23,70) 214
(24,70) (25,70) 140
(25,70) (24,70) 19
(25,70) (26,70) 23
(26,70) (25,70) 128
(26,70) (27,70) 255
(27,70) (26,70) 249
(27,70) (28,70) 38
(28,70) (27,70) 355
(28,70) (29,70) 304
(29,70) (28,70) 363
(29,70) (30,70) 18
(30,70) (29,70) 304
(30,70) (31,70) 376
(31,70) (30,70) 134
(31,70) (32,70) 429
(32,70) (31,70) 4
(32,70) (33,70) 172
(33,70) (32,70) 345
(33,70) (34,70) 189
(34,70) (33,70) 397
(34,70) (35,70) 338
(35,70) (34,70) 191
(35,70) (36,70) 272
(36,70) (35,70) 215
(36,70) (37,70) 222
(37,70) (36,70) 220
(37,70) (38,70) 107
(38,70) (37,70) 7
(38,70) (39,70) 240
(39,70) (38,70) 167
(39,70) (40,70) 387
(40,70) (39,70) 456
(40,70) (41,70) 181
(41,70) (40,70) 67
(41,70) (42,70) 112
(42,70) (41,70) 342
(42,70) (43,70) 157
(43,70) (42,70) 404
(43,70) (44,70) 486
(44,70) (43,70) 280
(44,70) (45,70) 410
(45,70) (44,70) 237
(45,70) (46,70) 382
(46,70) (45,70) 293
(46,70) (47,70) 176
(47,70) (46,70) 421
(47,70) (48,70) 297
(48,70) (47,70) 368
(48,70) (49,70) 130
(49,70) (48,70) 387
(49,70) (50,70) 149
(50,70) (49,70) 166
(50,70) (51,70) 342
(51,70) (50,70) 419
(51,70) (52,70) 452
(52,70) (51,70) 344
(52,70) (53,70) 498
(53,70) (52,70) 474
(53,70) (54,70) 31
(54,70) (53,70) 173
(54,70) (55,70) 2
(55,70) (54,70) 45
(55,70) (56,70) 244
(56,70) (55,70) 150
(56,70) (57,70) 262
(57,70) (56,70) 71
(57,70) (58,70) 396
(58,70) (57,70) 490
(58,70) (59,70) 207
(59,70) (58,70) 425
(59,70) (60,70) 37
(60,70) (59,70) 210
(60,70) (61,70) 218
(61,70) (60,70) 352
(61,70) (62,70) 454
(62,70) (61,70) 70
(62,70) (63,70) 145
(63,70) (62,70) 290
(63,70) (64,70) 414
(64,70) (63,70) 176
(64,70) (65,70) 383
(65,70) (64,70) 338
(65,70) (66,70) 489
(66,70) (65,70) 6
(66,70) (67,70) 289
(67,70) (66,70) 362
(67,70) (68,70) 351
(68,70) (67,70) 431
(68,70) (69,70) 262
(69,70) (68,70) 319
(69,70) (70,70) 185
(70,70) (69,70) 320
(70,70) (71,70) 383
(71,70) (70,70) 496
(71,70) (72,70) 113
(72,70) (71,70) 298
(72,70) (73,70) 375
(73,70) (72,70) 486
(73,70) (74,70) 395
(74,70) (73,70) 55
(74,70) (75,70) 334
(75,70) (74,70) 472
(75,70) (76,70) 75
(76,70) (75,70) 179
(76,70) (77,70) 11
(77,70) (76,70) 419
(77,70) (78,70) 343
(78,70) (77,70) 48
(78,70) (79,70) 404
(79,70) (78,70) 455
(79,70) (80,70) 235
(80,70) (79,70) 350
(80,70) (81,70) 362
(81,70) (80,70) 150
(81,70) (82,70) 360
(82,70) (81,70) 377
(82,70) (83,70) 49
(83,70) (82,70) 338
(83,70) (84,70) 203
(84,70) (83,70) 25
(84,70) (85,70) 401
(85,70) (84,70) 277
(85,70) (86,70) 205
(86,70) (85,70) 144
(86,70) (87,70) 189
(87,70) (86,70) 127
(87,70) (88,70) 252
(88,70) (87,70) 422
(88,70) (89,70) 168
(89,70) (88,70) 341
(89,70) (90,70) 485
(90,70) (89,70) 226
(90,70) (91,70) 366
(91,70) (90,70) 25
(91,70) (92,70) 154
(92,70) (91,70) 321
(92,70) (93,70) 281
(93,70) (92,70) 87
(93,70) (94,70) 284
(94,70) (93,70) 450
(94,70) (95,70) 269
(95,70) (94,70) 35
(95,70) (96,70) 177
(96,70) (95,70) 225
(96,70) (97,70) 490
(97,70) (96,70) 76
(97,70) (98,70) 495
(98,70) (97,70) 361
(98,70) (99,70) 457
(99,70) (98,70) 173
(99,70) (100,70) 273
(100,70) (99,70) 352
(100,70) (101,70) 327
(101,70) (100,70) 275
(101,70) (102,70) 472
(102,70) (101,70) 421
(102,70) (103,70) 441
(103,70) (102,70) 140
(103,70) (104,70) 130
(104,70) (103,70) 173
(104,70) (105,70) 481
(105,70) (104,70) 251
(105,70) (106,70) 207
(106,70) (105,70) 199
(106,70) (107,70) 470
(107,70) (106,70) 384
(107,70) (108,70) 236
(108,70) (107,70) 403
(108,70) (109,70) 63
(109,70) (108,70) 247
(109,70) (110,70) 377
(110,70) (109,70) 426
(110,70) (111,70) 135
(111,70) (110,70) 297
(111,70) (112,70) 120
(112,70) (111,70) 193
(112,70) (113,70) 21
(113,70) (112,70) 224
(113,70) (114,70) 36
(114,70) (113,70) 15
(114,70) (115,70) 27
(115,70) (114,70) 81
(115,70) (116,70) 205
(116,70) (115,70) 294
(116,70) (117,70) 383
(117,70) (116,70) 195
(117,70) (118,70) 192
(118,70) (117,70) 322
(118,70) (119,70) 49
(119,70) (118,70) 281
(119,70) (120,70) 115
(120,70) (119,70) 448
(120,70) (121,70) 346
(121,70) (120,70) 56
(121,70) (122,70) 248
(122,70) (121,70) 429
(122,70) (123,70) 211
(123,70) (122,70) 305
(123,70) (124,70) 242
(124,70) (123,70) 33
(124,70) (125,70) 7
(125,70) (124,70) 332
(125,70) (126,70) 418
(126,70) (125,70) 417
(126,70) (127,70) 230
(127,70) (126,70) 147
(127,70) (128,70) 484
(128,70) (127,70) 287
(128,70) (129,70) 134
(129,70) (128,70) 12
(129,70) (130,70) 134
(130,70) (129,70) 10
(130,70) (131,70) 63
(131,70) (130,70) 300
(131,70) (132,70) 86
(132,70) (131,70) 225
(132,70) (133,70) 87
(133,70) (132,70) 417
(133,70) (134,70) 123
(134,70) (133,70) 315
(134,70) (135,70) 45
(135,70) (134,70) 132
(135,70) (136,70) 3
(136,70) (135,70) 165
(136,70) (137,70) 235
(137,70) (136,70) 173
(137,70) (138,70) 112
(138,70) (137,70) 213
(138,70) (139,70) 100
(139,70) (138,70) 320
(139,70) (140,70) 312
(140,70) (139,70) 72
(140,70) (141,70) 368
(141,70) (140,70) 128
(141,70) (142,70) 20
(142,70) (141,70) 79
(142,70) (143,70) 355
(143,70) (142,70) 447
(143,70) (144,70) 128
(144,70) (143,70) 157
(144,70) (145,70) 492
(145,70) (144,70) 186
(145,70) (146,70) 306
(146,70) (145,70) 488
(146,70) (147,70) 150
(147,70) (146,70) 59
(147,70) (148,70) 145
(148,70) (147,70) 95
(148,70) (149,70) 446
(149,70) (148,70) 153
(149,70) (150,70) 101
(150,70) (149,70) 381
(150,70) (151,70) 244
(151,70) (150,70) 355
(151,70) (152,70) 281
(152,70) (151,70) 174
(152,70) (153,70) 345
(153,70) (152,70) 454
(153,70) (154,70) 483
(154,70) (153,70) 475
(154,70) (155,70) 210
(155,70) (154,70) 136
(155,70) (156,70) 482
(156,70) (155,70) 390
(156,70) (157,70) 110
(157,70) (156,70) 474
(157,70) (158,70) 66
(158,70) (157,70) 235
(158,70) (159,70) 122
(159,70) (158,70) 334
(159,70) (160,70) 326
(160,70) (159,70) 481
(160,70) (161,70) 473
(161,70) (160,70) 282
(161,70) (162,70) 186
(162,70) (161,70) 114
(162,70) (163,70) 248
(163,70) (162,70) 10
(163,70) (164,70) 383
(164,70) (163,70) 259
(164,70) (165,70) 424
(165,70) (164,70) 316
(165,70) (166,70) 264
(166,70) (165,70) 444
(166,70) (167,70) 151
(167,70) (166,70) 95
(167,70) (168,70) 266
(168,70) (167,70) 45
(168,70) (169,70) 406
(169,70) (168,70) 485
(169,70) (170,70) 458
(170,70) (169,70) 494
(170,70) (171,70) 132
(171,70) (170,70) 463
(171,70) (172,70) 468
(172,70) (171,70) 473
(172,70) (173,70) 413
(173,70) (172,70) 295
(173,70) (174,70) 308
(174,70) (173,70) 161
(174,70) (175,70) 14
(175,70) (174,70) 160
(175,70) (176,70) 128
(176,70) (175,70) 18
(176,70) (177,70) 460
(177,70) (176,70) 95
(177,70) (178,70) 272
(178,70) (177,70) 392
(178,70) (179,70) 28
(179,70) (178,70) 73
(179,70) (180,70) 349
(180,70) (179,70) 49
(180,70) (181,70) 5
(181,70) (180,70) 258
(181,70) (182,70) 410
(182,70) (181,70) 472
(182,70) (183,70) 410
(183,70) (182,70) 320
(183,70) (184,70) 178
(184,70) (183,70) 236
(184,70) (185,70) 183
(185,70) (184,70) 268
(185,70) (186,70) 176
(186,70) (185,70) 119
(186,70) (187,70) 407
(187,70) (186,70) 487
(187,70) (188,70) 417
(188,70) (187,70) 232
(188,70) (189,70) 173
(189,70) (188,70) 425
(189,70) (190,70) 467
(190,70) (189,70) 79
(1,71) (2,71) 39
(2,71) (1,71) 445
(2,71) (3,71) 142
(3,71) (2,71) 208
(3,71) (4,71) 385
(4,71) (3,71) 105
(4,71) (5,71) 471
(5,71) (4,71) 181
(5,71) (6,71) 35
(6,71) (5,71) 312
(6,71) (7,71) 442
(7,71) (6,71) 490
(7,71) (8,71) 457
(8,71) (7,71) 413
(8,71) (9,71) 366
(9,71) (8,71) 476
(9,71) (10,71) 92
(10,71) (9,71) 422
(10,71) (11,71) 145
(11,71) (10,71) 174
(11,71) (12,71) 125
(12,71) (11,71) 111
(12,71) (13,71) 230
(13,71) (12,71) 233
(13,71) (14,71) 187
(14,71) (13,71) 354
(14,71) (15,71) 270
(15,71) (14,71) 219
(15,71) (16,71) 98
(16,71) (15,71) 20
(16,71) (17,71) 6
(17,71) (16,71) 439
(17,71) (18,71) 279
(18,71) (17,71) 89
(18,71) (19,71) 38
(19,71) (18,71) 495
(19,71) (20,71) 468
(20,71) (19,71) 161
(20,71) (21,71) 48
(21,71) (20,71) 26
(21,71) (22,71) 124
(22,71) (21,71) 127
(22,71) (23,71) 229
(23,71) (22,71) 320
(23,71) (24,71) 232
(24,71) (23,71) 172
(24,71) (25,71) 293
(25,71) (24,71) 329
(25,71) (26,71) 461
(26,71) (25,71) 25
(26,71) (27,71) 386
(27,71) (26,71) 287
(27,71) (28,71) 310
(28,71) (27,71) 29
(28,71) (29,71) 302
(29,71) (28,71) 414
(29,71) (30,71) 423
(30,71) (29,71) 314
(30,71) (31,71) 495
(31,71) (30,71) 18
(31,71) (32,71) 312
(32,71) (31,71) 27
(32,71) (33,71) 357
(33,71) (32,71) 218
(33,71) (34,71) 95
(34,71) (33,71) 352
(34,71) (35,71) 398
(35,71) (34,71) 411
(35,71) (36,71) 125
(36,71) (35,71) 98
(36,71) (37,71) 358
(37,71) (36,71) 327
(37,71) (38,71) 355
(38,71) (37,71) 161
(38,71) (39,71) 233
(39,71) (38,71) 113
(39,71) (40,71) 214
(40,71) (39,71) 328
(40,71) (41,71) 322
(41,71) (40,71) 443
(41,71) (42,71) 54
(42,71) (41,71) 269
(42,71) (43,71) 383
(43,71) (42,71) 144
(43,71) (44,71) 19
(44,71) (43,71) 386
(44,71) (45,71) 254
(45,71) (44,71) 116
(45,71) (46,71) 495
(46,71) (45,71) 320
(46,71) (47,71) 207
(47,71) (46,71) 125
(47,71) (48,71) 167
(48,71) (47,71) 2
(48,71) (49,71) 80
(49,71) (48,71) 95
(49,71) (50,71) 413
(50,71) (49,71) 94
(50,71) (51,71) 420
(51,71) (50,71) 388
(51,71) (52,71) 39
(52,71) (51,71) 196
(52,71) (53,71) 237
(53,71) (52,71) 287
(53,71) (54,71) 202
(54,71) (53,71) 436
(54,71) (55,71) 331
(55,71) (54,71) 416
(55,71) (56,71) 419
(56,71) (55,71) 231
(56,71) (57,71) 213
(57,71) (56,71) 265
(57,71) (58,71) 382
(58,71) (57,71) 378
(58,71) (59,71) 370
(59,71) (58,71) 179
(59,71) (60,71) 429
(60,71) (59,71) 19
(60,71) (61,71) 85
(61,71) (60,71) 331
(61,71) (62,71) 160
(62,71) (61,71) 328
(62,71) (63,71) 392
(63,71) (62,71) 156
(63,71) (64,71) 323
(64,71) (63,71) 214
(64,71) (65,71) 176
(65,71) (64,71) 159
(65,71) (66,71) 397
(66,71) (65,71) 135
(66,71) (67,71) 458
(67,71) (66,71) 107
(67,71) (68,71) 404
(68,71) (67,71) 52
(68,71) (69,71) 181
(69,71) (68,71) 391
(69,71) (70,71) 42
(70,71) (69,71) 491
(70,71) (71,71) 323
(71,71) (70,71) 177
(71,71) (72,71) 135
(72,71) (71,71) 401
(72,71) (73,71) 350
(73,71) (72,71) 120
(73,71) (74,71) 382
(74,71) (73,71) 203
(74,71) (75,71) 376
(75,71) (74,71) 150
(75,71) (76,71) 278
(76,71) (75,71) 7
(76,71) (77,71) 28
(77,71) (76,71) 460
(77,71) (78,71) 177
(78,71) (77,71) 118
(78,71) (79,71) 96
(79,71) (78,71) 488
(79,71) (80,71) 256
(80,71) (79,71) 170
(80,71) (81,71) 72
(81,71) (80,71) 366
(81,71) (82,71) 454
(82,71) (81,71) 114
(82,71) (83,71) 360
(83,71) (82,71) 147
(83,71) (84,71) 63
(84,71) (83,71) 82
(84,71) (85,71) 87
(85,71) (84,71) 62
(85,71) (86,71) 254
(86,71) (85,71) 217
(86,71) (87,71) 24
(87,71) (86,71) 380
(87,71) (88,71) 402
(88,71) (87,71) 300
(88,71) (89,71) 105
(89,71) (88,71) 144
(89,71) (90,71) 242
(90,71) (89,71) 34
(90,71) (91,71) 472
(91,71) (90,71) 208
(91,71) (92,71) 76
(92,71) (91,71) 247
(92,71) (93,71) 38
(93,71) (92,71) 3
(93,71) (94,71) 132
(94,71) (93,71) 306
(94,71) (95,71) 172
(95,71) (94,71) 448
(95,71) (96,71) 426
(96,71) (95,71) 450
(96,71) (97,71) 208
(97,71) (96,71) 211
(97,71) (98,71) 385
(98,71) (97,71) 437
(98,71) (99,71) 96
(99,71) (98,71) 268
(99,71) (100,71) 436
(100,71) (99,71) 16
(100,71) (101,71) 22
(101,71) (100,71) 57
(101,71) (102,71) 232
(102,71) (101,71) 387
(102,71) (103,71) 351
(103,71) (102,71) 405
(103,71) (104,71) 304
(104,71) (103,71) 179
(104,71) (105,71) 339
(105,71) (104,71) 432
