s (1,1) 311
(93,53) (92,53) 51
(93,53) (94,53) 127
(94,53) (93,53) 222
(94,53) (95,53) 230
(95,53) (94,53) 276
(95,53) (96,53) 19
(96,53) (95,53) 11
(96,53) (97,53) 225
(97,53) (96,53) 498
(97,53) (98,53) 285
(98,53) (97,53) 307
(98,53) (99,53) 242
(99,53) (98,53) 284
(99,53) (100,53) 215
(100,53) (99,53) 55
(100,53) (101,53) 294
(101,53) (100,53) 35
(101,53) (102,53) 202
(102,53) (101,53) 114
(102,53) (103,53) 324
(103,53) (102,53) 124
(103,53) (104,53) 95
(104,53) (103,53) 191
(104,53) (105,53) 402
(105,53) (104,53) 410
(105,53) (106,53) 362
(106,53) (105,53) 73
(106,53) (107,53) 398
(107,53) (106,53) 498
(107,53) (108,53) 466
(108,53) (107,53) 419
(108,53) (109,53) 65
(109,53) (108,53) 264
(109,53) (110,53) 128
(110,53) (109,53) 349
(110,53) (111,53) 469
(111,53) (110,53) 175
(111,53) (112,53) 260
(112,53) (111,53) 375
(112,53) (113,53) 491
(113,53) (112,53) 212
(113,53) (114,53) 214
(114,53) (113,53) 393
(114,53) (115,53) 244
(115,53) (114,53) 199
(115,53) (116,53) 479
(116,53) (115,53) 320
(116,53) (117,53) 159
(117,53) (116,53) 476
(117,53) (118,53) 91
(118,53) (117,53) 388
(118,53) (119,53) 44
(119,53) (118,53) 86
(119,53) (120,53) 267
(120,53) (119,53) 311
(120,53) (121,53) 73
(121,53) (120,53) 435
(121,53) (122,53) 191
(122,53) (121,53) 441
(122,53) (123,53) 314
(123,53) (122,53) 327
(123,53) (124,53) 474
(124,53) (123,53) 194
(124,53) (125,53) 384
(125,53) (124,53) 361
(125,53) (126,53) 459
(126,53) (125,53) 246
(126,53) (127,53) 278
(127,53) (126,53) 160
(127,53) (128,53) 28
(128,53) (127,53) 76
(128,53) (129,53) 132
(129,53) (128,53) 440
(129,53) (130,53) 414
(130,53) (129,53) 443
(130,53) (131,53) 433
(131,53) (130,53) 435
(131,53) (132,53) 71
(132,53) (131,53) 10
(132,53) (133,53) 233
(133,53) (132,53) 491
(133,53) (134,53) 356
(134,53) (133,53) 86
(134,53) (135,53) 197
(135,53) (134,53) 176
(135,53) (136,53) 179
(136,53) (135,53) 341
(136,53) (137,53) 145
(137,53) (136,53) 370
(137,53) (138,53) 346
(138,53) (137,53) 78
(138,53) (139,53) 59
(139,53) (138,53) 361
(139,53) (140,53) 487
(140,53) (139,53) 472
(140,53) (141,53) 97
(141,53) (140,53) 406
(141,53) (142,53) 307
(142,53) (141,53) 262
(142,53) (143,53) 239
(143,53) (142,53) 328
(143,53) (144,53) 90
(144,53) (143,53) 237
(144,53) (145,53) 288
(145,53) (144,53) 376
(145,53) (146,53) 440
(146,53) (145,53) 289
(146,53) (147,53) 267
(147,53) (146,53) 349
(147,53) (148,53) 386
(148,53) (147,53) 217
(148,53) (149,53) 467
(149,53) (148,53) 199
(149,53) (150,53) 296
(150,53) (149,53) 440
(150,53) (151,53) 482
(151,53) (150,53) 443
(151,53) (152,53) 108
(152,53) (151,53) 95
(152,53) (153,53) 343
(153,53) (152,53) 388
(153,53) (154,53) 373
(154,53) (153,53) 493
(154,53) (155,53) 103
(155,53) (154,53) 117
(155,53) (156,53) 201
(156,53) (155,53) 158
(156,53) (157,53) 113
(157,53) (156,53) 491
(157,53) (158,53) 245
(158,53) (157,53) 396
(158,53) (159,53) 227
(159,53) (158,53) 215
(159,53) (160,53) 442
(160,53) (159,53) 320
(160,53) (161,53) 112
(161,53) (160,53) 249
(161,53) (162,53) 165
(162,53) (161,53) 185
(162,53) (163,53) 493
(163,53) (162,53) 187
(163,53) (164,53) 248
(164,53) (163,53) 39
(164,53) (165,53) 289
(165,53) (164,53) 433
(165,53) (166,53) 165
(166,53) (165,53) 454
(166,53) (167,53) 321
(167,53) (166,53) 82
(167,53) (168,53) 500
(168,53) (167,53) 235
(168,53) (169,53) 354
(169,53) (168,53) 461
(169,53) (170,53) 309
(170,53) (169,53) 104
(170,53) (171,53) 316
(171,53) (170,53) 462
(171,53) (172,53) 108
(172,53) (171,53) 476
(172,53) (173,53) 195
(173,53) (172,53) 368
(173,53) (174,53) 281
(174,53) (173,53) 123
(174,53) (175,53) 385
(175,53) (174,53) 127
(175,53) (176,53) 36
(176,53) (175,53) 250
(176,53) (177,53) 4
(177,53) (176,53) 151
(177,53) (178,53) 57
(178,53) (177,53) 300
(178,53) (179,53) 416
(179,53) (178,53) 305
(179,53) (180,53) 258
(180,53) (179,53) 58
(180,53) (181,53) 432
(181,53) (180,53) 166
(181,53) (182,53) 481
(182,53) (181,53) 121
(182,53) (183,53) 164
(183,53) (182,53) 93
(183,53) (184,53) 133
(184,53) (183,53) 297
(184,53) (185,53) 319
(185,53) (184,53) 333
(185,53) (186,53) 374
(186,53) (185,53) 53
(186,53) (187,53) 188
(187,53) (186,53) 217
(187,53) (188,53) 205
(188,53) (187,53) 362
(188,53) (189,53) 224
(189,53) (188,53) 489
(189,53) (190,53) 338
(190,53) (189,53) 249
(190,53) (191,53) 15
(191,53) (190,53) 18
(191,53) (192,53) 433
(192,53) (191,53) 246
(192,53) (193,53) 415
(193,53) (192,53) 41
(193,53) (194,53) 324
(194,53) (193,53) 251
(194,53) (195,53) 214
(195,53) (194,53) 126
(195,53) (196,53) 167
(196,53) (195,53) 482
(196,53) (197,53) 324
(197,53) (196,53) 220
(197,53) (198,53) 465
(198,53) (197,53) 39
(198,53) (199,53) 285
(199,53) (198,53) 113
(199,53) (200,53) 47
(200,53) (199,53) 218
(200,53) (201,53) 145
(201,53) (200,53) 335
(201,53) (202,53) 371
(202,53) (201,53) 410
(202,53) (203,53) 333
(203,53) (202,53) 97
(203,53) (204,53) 27
(204,53) (203,53) 383
(204,53) (205,53) 228
(205,53) (204,53) 133
(205,53) (206,53) 6
(206,53) (205,53) 221
(206,53) (207,53) 104
(207,53) (206,53) 148
(207,53) (208,53) 180
(208,53) (207,53) 306
(208,53) (209,53) 82
(209,53) (208,53) 45
(209,53) (210,53) 5
(210,53) (209,53) 141
(210,53) (211,53) 160
(211,53) (210,53) 446
(211,53) (212,53) 347
(212,53) (211,53) 313
(212,53) (213,53) 28
(213,53) (212,53) 372
(213,53) (214,53) 429
(214,53) (213,53) 6
(214,53) (215,53) 267
(215,53) (214,53) 21
(215,53) (216,53) 140
(216,53) (215,53) 266
(216,53) (217,53) 465
(217,53) (216,53) 241
(217,53) (218,53) 226
(218,53) (217,53) 161
(218,53) (219,53) 449
(219,53) (218,53) 271
(219,53) (220,53) 118
(220,53) (219,53) 83
(1,54) (2,54) 485
(2,54) (1,54) 446
(2,54) (3,54) 211
(3,54) (2,54) 272
(3,54) (4,54) 31
(4,54) (3,54) 176
(4,54) (5,54) 377
(5,54) (4,54) 214
(5,54) (6,54) 64
(6,54) (5,54) 46
(6,54) (7,54) 430
(7,54) (6,54) 206
(7,54) (8,54) 298
(8,54) (7,54) 78
(8,54) (9,54) 230
(9,54) (8,54) 253
(9,54) (10,54) 137
(10,54) (9,54) 474
(10,54) (11,54) 433
(11,54) (10,54) 245
(11,54) (12,54) 342
(12,54) (11,54) 466
(12,54) (13,54) 198
(13,54) (12,54) 201
(13,54) (14,54) 382
(14,54) (13,54) 494
(14,54) (15,54) 17
(15,54) (14,54) 309
(15,54) (16,54) 43
(16,54) (15,54) 257
(16,54) (17,54) 307
(17,54) (16,54) 263
(17,54) (18,54) 274
(18,54) (17,54) 446
(18,54) (19,54) 334
(19,54) (18,54) 224
(19,54) (20,54) 254
(20,54) (19,54) 286
(20,54) (21,54) 208
(21,54) (20,54) 308
(21,54) (22,54) 438
(22,54) (21,54) 187
(22,54) (23,54) 469
(23,54) (22,54) 406
(23,54) (24,54) 408
(24,54) (23,54) 193
(24,54) (25,54) 157
(25,54) (24,54) 82
(25,54) (26,54) 82
(26,54) (25,54) 58
(26,54) (27,54) 344
(27,54) (26,54) 220
(27,54) (28,54) 357
(28,54) (27,54) 15
(28,54) (29,54) 404
(29,54) (28,54) 118
(29,54) (30,54) 341
(30,54) (29,54) 145
(30,54) (31,54) 209
(31,54) (30,54) 178
(31,54) (32,54) 366
(32,54) (31,54) 294
(32,54) (33,54) 209
(33,54) (32,54) 35
(33,54) (34,54) 277
(34,54) (33,54) 155
(34,54) (35,54) 467
(35,54) (34,54) 239
(35,54) (36,54) 160
(36,54) (35,54) 315
(36,54) (37,54) 66
(37,54) (36,54) 246
(37,54) (38,54) 387
(38,54) (37,54) 378
(38,54) (39,54) 158
(39,54) (38,54) 381
(39,54) (40,54) 230
(40,54) (39,54) 339
(40,54) (41,54) 231
(41,54) (40,54) 50
(41,54) (42,54) 176
(42,54) (41,54) 392
(42,54) (43,54) 183
(43,54) (42,54) 239
(43,54) (44,54) 386
(44,54) (43,54) 280
(44,54) (45,54) 307
(45,54) (44,54) 150
(45,54) (46,54) 158
(46,54) (45,54) 264
(46,54) (47,54) 26
(47,54) (46,54) 249
(47,54) (48,54) 480
(48,54) (47,54) 95
(48,54) (49,54) 208
(49,54) (48,54) 167
(49,54) (50,54) 210
(50,54) (49,54) 191
(50,54) (51,54) 333
(51,54) (50,54) 147
(51,54) (52,54) 125
(52,54) (51,54) 38
(52,54) (53,54) 290
(53,54) (52,54) 460
(53,54) (54,54) 75
(54,54) (53,54) 381
(54,54) (55,54) 267
(55,54) (54,54) 391
(55,54) (56,54) 48
(56,54) (55,54) 213
(56,54) (57,54) 380
(57,54) (56,54) 166
(57,54) (58,54) 442
(58,54) (57,54) 87
(58,54) (59,54) 54
(59,54) (58,54) 414
(59,54) (60,54) 92
(60,54) (59,54) 114
(60,54) (61,54) 457
(61,54) (60,54) 108
(61,54) (62,54) 244
(62,54) (61,54) 45
(62,54) (63,54) 407
(63,54) (62,54) 296
(63,54) (64,54) 404
(64,54) (63,54) 474
(64,54) (65,54) 200
(65,54) (64,54) 202
(65,54) (66,54) 2
(66,54) (65,54) 99
(66,54) (67,54) 6
(67,54) (66,54) 450
(67,54) (68,54) 169
(68,54) (67,54) 464
(68,54) (69,54) 240
(69,54) (68,54) 292
(69,54) (70,54) 496
(70,54) (69,54) 82
(70,54) (71,54) 226
(71,54) (70,54) 233
(71,54) (72,54) 15
(72,54) (71,54) 326
(72,54) (73,54) 388
(73,54) (72,54) 157
(73,54) (74,54) 361
(74,54) (73,54) 421
(74,54) (75,54) 305
(75,54) (74,54) 102
(75,54) (76,54) 315
(76,54) (75,54) 425
(76,54) (77,54) 168
(77,54) (76,54) 41
(77,54) (78,54) 275
(78,54) (77,54) 305
(78,54) (79,54) 429
(79,54) (78,54) 49
(79,54) (80,54) 366
(80,54) (79,54) 115
(80,54) (81,54) 166
(81,54) (80,54) 257
(81,54) (82,54) 317
(82,54) (81,54) 423
(82,54) (83,54) 260
(83,54) (82,54) 143
(83,54) (84,54) 404
(84,54) (83,54) 248
(84,54) (85,54) 5
(85,54) (84,54) 116
(85,54) (86,54) 244
(86,54) (85,54) 223
(86,54) (87,54) 13
(87,54) (86,54) 378
(87,54) (88,54) 277
(88,54) (87,54) 207
(88,54) (89,54) 20
(89,54) (88,54) 121
(89,54) (90,54) 460
(90,54) (89,54) 57
(90,54) (91,54) 295
(91,54) (90,54) 325
(91,54) (92,54) 211
(92,54) (91,54) 471
(92,54) (93,54) 275
(93,54) (92,54) 269
(93,54) (94,54) 237
(94,54) (93,54) 304
(94,54) (95,54) 304
(95,54) (94,54) 110
(95,54) (96,54) 489
(96,54) (95,54) 349
(96,54) (97,54) 61
(97,54) (96,54) 408
(97,54) (98,54) 226
(98,54) (97,54) 379
(98,54) (99,54) 156
(99,54) (98,54) 447
(99,54) (100,54) 378
(100,54) (99,54) 410
(100,54) (101,54) 272
(101,54) (100,54) 456
(101,54) (102,54) 399
(102,54) (101,54) 229
(102,54) (103,54) 94
(103,54) (102,54) 146
(103,54) (104,54) 15
(104,54) (103,54) 383
(104,54) (105,54) 431
(105,54) (104,54) 187
(105,54) (106,54) 24
(106,54) (105,54) 334
(106,54) (107,54) 133
(107,54) (106,54) 329
(107,54) (108,54) 88
(108,54) (107,54) 78
(108,54) (109,54) 223
(109,54) (108,54) 444
(109,54) (110,54) 55
(110,54) (109,54) 378
(110,54) (111,54) 176
(111,54) (110,54) 345
(111,54) (112,54) 263
(112,54) (111,54) 480
(112,54) (113,54) 185
(113,54) (112,54) 346
(113,54) (114,54) 446
(114,54) (113,54) 19
(114,54) (115,54) 441
(115,54) (114,54) 88
(115,54) (116,54) 323
(116,54) (115,54) 267
(116,54) (117,54) 245
(117,54) (116,54) 386
(117,54) (118,54) 114
(118,54) (117,54) 240
(118,54) (119,54) 121
(119,54) (118,54) 9
(119,54) (120,54) 22
(120,54) (119,54) 87
(120,54) (121,54) 450
(121,54) (120,54) 99
(121,54) (122,54) 36
(122,54) (121,54) 53
(122,54) (123,54) 259
(123,54) (122,54) 21
(123,54) (124,54) 170
(124,54) (123,54) 326
(124,54) (125,54) 471
(125,54) (124,54) 273
(125,54) (126,54) 171
(126,54) (125,54) 439
(126,54) (127,54) 461
(127,54) (126,54) 289
(127,54) (128,54) 95
(128,54) (127,54) 481
(128,54) (129,54) 110
(129,54) (128,54) 332
(129,54) (130,54) 112
(130,54) (129,54) 139
(130,54) (131,54) 477
(131,54) (130,54) 171
(131,54) (132,54) 75
(132,54) (131,54) 162
(132,54) (133,54) 373
(133,54) (132,54) 204
(133,54) (134,54) 432
(134,54) (133,54) 432
(134,54) (135,54) 136
(135,54) (134,54) 407
(135,54) (136,54) 484
(136,54) (135,54) 110
(136,54) (137,54) 311
(137,54) (136,54) 52
(137,54) (138,54) 205
(138,54) (137,54) 27
(138,54) (139,54) 461
(139,54) (138,54) 45
(139,54) (140,54) 149
(140,54) (139,54) 102
(140,54) (141,54) 203
(141,54) (140,54) 140
(141,54) (142,54) 345
(142,54) (141,54) 23
(142,54) (143,54) 242
(143,54) (142,54) 411
(143,54) (144,54) 485
(144,54) (143,54) 215
(144,54) (145,54) 49
(145,54) (144,54) 154
(145,54) (146,54) 193
(146,54) (145,54) 439
(146,54) (147,54) 390
(147,54) (146,54) 249
(147,54) (148,54) 418
(148,54) (147,54) 324
(148,54) (149,54) 118
(149,54) (148,54) 18
(149,54) (150,54) 78
(150,54) (149,54) 220
(150,54) (151,54) 385
(151,54) (150,54) 160
(151,54) (152,54) 482
(152,54) (151,54) 196
(152,54) (153,54) 412
(153,54) (152,54) 487
(153,54) (154,54) 19
(154,54) (153,54) 34
(154,54) (155,54) 239
(155,54) (154,54) 245
(155,54) (156,54) 313
(156,54) (155,54) 42
(156,54) (157,54) 415
(157,54) (156,54) 279
(157,54) (158,54) 248
(158,54) (157,54) 282
(158,54) (159,54) 340
(159,54) (158,54) 489
(159,54) (160,54) 41
(160,54) (159,54) 203
(160,54) (161,54) 373
(161,54) (160,54) 495
(161,54) (162,54) 348
(162,54) (161,54) 110
(162,54) (163,54) 309
(163,54) (162,54) 329
(163,54) (164,54) 304
(164,54) (163,54) 428
(164,54) (165,54) 102
(165,54) (164,54) 49
(165,54) (166,54) 420
(166,54) (165,54) 118
(166,54) (167,54) 81
(167,54) (166,54) 189
(167,54) (168,54) 113
(168,54) (167,54) 382
(168,54) (169,54) 460
(169,54) (168,54) 87
(169,54) (170,54) 269
(170,54) (169,54) 379
(170,54) (171,54) 192
(171,54) (170,54) 442
(171,54) (172,54) 166
(172,54) (171,54) 35
(172,54) (173,54) 304
(173,54) (172,54) 484
(173,54) (174,54) 297
(174,54) (173,54) 448
(174,54) (175,54) 435
(175,54) (174,54) 421
(175,54) (176,54) 279
(176,54) (175,54) 391
(176,54) (177,54) 483
(177,54) (176,54) 368
(177,54) (178,54) 185
(178,54) (177,54) 346
(178,54) (179,54) 158
(179,54) (178,54) 347
(179,54) (180,54) 181
(180,54) (179,54) 210
(180,54) (181,54) 321
(181,54) (180,54) 333
(181,54) (182,54) 253
(182,54) (181,54) 437
(182,54) (183,54) 328
(183,54) (182,54) 440
(183,54) (184,54) 343
(184,54) (183,54) 463
(184,54) (185,54) 348
(185,54) (184,54) 222
(185,54) (186,54) 275
(186,54) (185,54) 166
(186,54) (187,54) 405
(187,54) (186,54) 26
(187,54) (188,54) 272
(188,54) (187,54) 204
(188,54) (189,54) 349
(189,54) (188,54) 384
(189,54) (190,54) 7
(190,54) (189,54) 500
(190,54) (191,54) 347
(191,54) (190,54) 233
(191,54) (192,54) 231
(192,54) (191,54) 378
(192,54) (193,54) 213
(193,54) (192,54) 468
(193,54) (194,54) 94
(194,54) (193,54) 161
(194,54) (195,54) 196
(195,54) (194,54) 19
(195,54) (196,54) 253
(196,54) (195,54) 399
(196,54) (197,54) 49
(197,54) (196,54) 94
(197,54) (198,54) 21
(198,54) (197,54) 460
(198,54) (199,54) 154
(199,54) (198,54) 51
(199,54) (200,54) 90
(200,54) (199,54) 23
(200,54) (201,54) 71
(201,54) (200,54) 34
(201,54) (202,54) 170
(202,54) (201,54) 119
(202,54) (203,54) 114
(203,54) (202,54) 407
(203,54) (204,54) 35
(204,54) (203,54) 197
(204,54) (205,54) 66
(205,54) (204,54) 454
(205,54) (206,54) 55
(206,54) (205,54) 124
(206,54) (207,54) 184
(207,54) (206,54) 303
(207,54) (208,54) 409
(208,54) (207,54) 6
(208,54) (209,54) 93
(209,54) (208,54) 432
(209,54) (210,54) 45
(210,54) (209,54) 197
(210,54) (211,54) 13
(211,54) (210,54) 45
(211,54) (212,54) 52
(212,54) (211,54) 418
(212,54) (213,54) 68
(213,54) (212,54) 423
(213,54) (214,54) 189
(214,54) (213,54) 297
(214,54) (215,54) 342
(215,54) (214,54) 29
(215,54) (216,54) 80
(216,54) (215,54) 387
(216,54) (217,54) 277
(217,54) (216,54) 307
(217,54) (218,54) 474
(218,54) (217,54) 121
(218,54) (219,54) 223
(219,54) (218,54) 160
(219,54) (220,54) 167
(220,54) (219,54) 383
(1,55) (2,55) 31
(2,55) (1,55) 291
(2,55) (3,55) 360
(3,55) (2,55) 234
(3,55) (4,55) 349
(4,55) (3,55) 358
(4,55) (5,55) 153
(5,55) (4,55) 171
(5,55) (6,55) 10
(6,55) (5,55) 16
(6,55) (7,55) 46
(7,55) (6,55) 72
(7,55) (8,55) 167
(8,55) (7,55) 214
(8,55) (9,55) 34
(9,55) (8,55) 20
(9,55) (10,55) 421
(10,55) (9,55) 37
(10,55) (11,55) 13
(11,55) (10,55) 142
(11,55) (12,55) 333
(12,55) (11,55) 190
(12,55) (13,55) 179
(13,55) (12,55) 335
(13,55) (14,55) 342
(14,55) (13,55) 298
(14,55) (15,55) 398
(15,55) (14,55) 358
(15,55) (16,55) 436
(16,55) (15,55) 345
(16,55) (17,55) 185
(17,55) (16,55) 422
(17,55) (18,55) 165
(18,55) (17,55) 223
(18,55) (19,55) 59
(19,55) (18,55) 167
(19,55) (20,55) 199
(20,55) (19,55) 479
(20,55) (21,55) 463
(21,55) (20,55) 489
(21,55) (22,55) 5
(22,55) (21,55) 488
(22,55) (23,55) 142
(23,55) (22,55) 35
(23,55) (24,55) 83
(24,55) (23,55) 244
(24,55) (25,55) 451
(25,55) (24,55) 412
(25,55) (26,55) 497
(26,55) (25,55) 263
(26,55) (27,55) 56
(27,55) (26,55) 40
(27,55) (28,55) 163
(28,55) (27,55) 170
(28,55) (29,55) 350
(29,55) (28,55) 425
(29,55) (30,55) 299
(30,55) (29,55) 339
(30,55) (31,55) 126
(31,55) (30,55) 5
(31,55) (32,55) 404
(32,55) (31,55) 382
(32,55) (33,55) 183
(33,55) (32,55) 356
(33,55) (34,55) 231
(34,55) (33,55) 325
(34,55) (35,55) 112
(35,55) (34,55) 292
(35,55) (36,55) 278
(36,55) (35,55) 476
(36,55) (37,55) 383
(37,55) (36,55) 317
(37,55) (38,55) 176
(38,55) (37,55) 483
(38,55) (39,55) 96
(39,55) (38,55) 406
(39,55) (40,55) 332
(40,55) (39,55) 181
(40,55) (41,55) 228
(41,55) (40,55) 222
(41,55) (42,55) 142
(42,55) (41,55) 331
(42,55) (43,55) 367
(43,55) (42,55) 203
(43,55) (44,55) 380
(44,55) (43,55) 26
(44,55) (45,55) 100
(45,55) (44,55) 51
(45,55) (46,55) 327
(46,55) (45,55) 410
(46,55) (47,55) 176
(47,55) (46,55) 41
(47,55) (48,55) 436
(48,55) (47,55) 332
(48,55) (49,55) 106
(49,55) (48,55) 252
(49,55) (50,55) 414
(50,55) (49,55) 242
(50,55) (51,55) 150
(51,55) (50,55) 407
(51,55) (52,55) 406
(52,55) (51,55) 326
(52,55) (53,55) 313
(53,55) (52,55) 467
(53,55) (54,55) 126
(54,55) (53,55) 314
(54,55) (55,55) 477
(55,55) (54,55) 109
(55,55) (56,55) 448
(56,55) (55,55) 284
(56,55) (57,55) 131
(57,55) (56,55) 439
(57,55) (58,55) 362
(58,55) (57,55) 35
(58,55) (59,55) 433
(59,55) (58,55) 420
(59,55) (60,55) 296
(60,55) (59,55) 260
(60,55) (61,55) 379
(61,55) (60,55) 301
(61,55) (62,55) 450
(62,55) (61,55) 314
(62,55) (63,55) 341
(63,55) (62,55) 264
(63,55) (64,55) 460
(64,55) (63,55) 233
(64,55) (65,55) 238
(65,55) (64,55) 251
(65,55) (66,55) 440
(66,55) (65,55) 446
(66,55) (67,55) 313
(67,55) (66,55) 53
(67,55) (68,55) 218
(68,55) (67,55) 426
(68,55) (69,55) 409
(69,55) (68,55) 237
(69,55) (70,55) 304
(70,55) (69,55) 72
(70,55) (71,55) 425
(71,55) (70,55) 260
(71,55) (72,55) 141
(72,55) (71,55) 117
(72,55) (73,55) 41
(73,55) (72,55) 242
(73,55) (74,55) 324
(74,55) (73,55) 187
(74,55) (75,55) 355
(75,55) (74,55) 76
(75,55) (76,55) 66
(76,55) (75,55) 422
(76,55) (77,55) 82
(77,55) (76,55) 494
(77,55) (78,55) 352
(78,55) (77,55) 47
(78,55) (79,55) 115
(79,55) (78,55) 248
(79,55) (80,55) 272
(80,55) (79,55) 203
(80,55) (81,55) 40
(81,55) (80,55) 427
(81,55) (82,55) 487
(82,55) (81,55) 96
(82,55) (83,55) 306
(83,55) (82,55) 122
(83,55) (84,55) 75
(84,55) (83,55) 11
(84,55) (85,55) 192
(85,55) (84,55) 386
(85,55) (86,55) 103
(86,55) (85,55) 410
(86,55) (87,55) 23
(87,55) (86,55) 435
(87,55) (88,55) 368
(88,55) (87,55) 24
(88,55) (89,55) 51
(89,55) (88,55) 16
(89,55) (90,55) 173
(90,55) (89,55) 316
(90,55) (91,55) 260
(91,55) (90,55) 218
(91,55) (92,55) 403
(92,55) (91,55) 183
(92,55) (93,55) 160
(93,55) (92,55) 214
(93,55) (94,55) 82
(94,55) (93,55) 271
(94,55) (95,55) 394
(95,55) (94,55) 386
(95,55) (96,55) 315
(96,55) (95,55) 53
(96,55) (97,55) 446
(97,55) (96,55) 383
(97,55) (98,55) 446
(98,55) (97,55) 269
(98,55) (99,55) 312
(99,55) (98,55) 249
(99,55) (100,55) 201
(100,55) (99,55) 233
(100,55) (101,55) 460
(101,55) (100,55) 223
(101,55) (102,55) 96
(102,55) (101,55) 448
(102,55) (103,55) 447
(103,55) (102,55) 457
(103,55) (104,55) 301
(104,55) (103,55) 358
(104,55) (105,55) 87
(105,55) (104,55) 364
(105,55) (106,55) 40
(106,55) (105,55) 90
(106,55) (107,55) 157
(107,55) (106,55) 69
(107,55) (108,55) 319
(108,55) (107,55) 395
(108,55) (109,55) 471
(109,55) (108,55) 294
(109,55) (110,55) 247
(110,55) (109,55) 136
(110,55) (111,55) 154
(111,55) (110,55) 114
(111,55) (112,55) 154
(112,55) (111,55) 443
(112,55) (113,55) 478
(113,55) (112,55) 148
(113,55) (114,55) 250
(114,55) (113,55) 301
(114,55) (115,55) 225
(115,55) (114,55) 104
(115,55) (116,55) 228
(116,55) (115,55) 68
(116,55) (117,55) 234
(117,55) (116,55) 394
(117,55) (118,55) 270
(118,55) (117,55) 469
(118,55) (119,55) 422
(119,55) (118,55) 292
(119,55) (120,55) 495
(120,55) (119,55) 465
(120,55) (121,55) 146
(121,55) (120,55) 378
(121,55) (122,55) 361
(122,55) (121,55) 380
(122,55) (123,55) 105
(123,55) (122,55) 405
(123,55) (124,55) 206
(124,55) (123,55) 74
(124,55) (125,55) 186
(125,55) (124,55) 329
(125,55) (126,55) 135
(126,55) (125,55) 371
(126,55) (127,55) 9
(127,55) (126,55) 304
(127,55) (128,55) 385
(128,55) (127,55) 169
(128,55) (129,55) 106
(129,55) (128,55) 25
(129,55) (130,55) 22
(130,55) (129,55) 315
(130,55) (131,55) 82
(131,55) (130,55) 398
(131,55) (132,55) 64
(132,55) (131,55) 120
(132,55) (133,55) 2
(133,55) (132,55) 375
(133,55) (134,55) 362
(134,55) (133,55) 191
(134,55) (135,55) 416
(135,55) (134,55) 30
(135,55) (136,55) 60
(136,55) (135,55) 39
(136,55) (137,55) 13
(137,55) (136,55) 171
(137,55) (138,55) 356
(138,55) (137,55) 424
(138,55) (139,55) 325
(139,55) (138,55) 465
(139,55) (140,55) 187
(140,55) (139,55) 213
(140,55) (141,55) 205
(141,55) (140,55) 184
(141,55) (142,55) 31
(142,55) (141,55) 235
(142,55) (143,55) 322
(143,55) (142,55) 16
(143,55) (144,55) 332
(144,55) (143,55) 39
(144,55) (145,55) 171
(145,55) (144,55) 327
(145,55) (146,55) 194
(146,55) (145,55) 128
(146,55) (147,55) 473
(147,55) (146,55) 166
(147,55) (148,55) 388
(148,55) (147,55) 258
(148,55) (149,55) 29
(149,55) (148,55) 408
(149,55) (150,55) 183
(150,55) (149,55) 315
(150,55) (151,55) 160
(151,55) (150,55) 169
(151,55) (152,55) 370
(152,55) (151,55) 207
(152,55) (153,55) 474
(153,55) (152,55) 31
(153,55) (154,55) 238
(154,55) (153,55) 155
(154,55) (155,55) 48
(155,55) (154,55) 179
(155,55) (156,55) 307
(156,55) (155,55) 166
(156,55) (157,55) 315
(157,55) (156,55) 250
(157,55) (158,55) 398
(158,55) (157,55) 233
(158,55) (159,55) 199
(159,55) (158,55) 450
(159,55) (160,55) 127
(160,55) (159,55) 421
(160,55) (161,55) 226
(161,55) (160,55) 381
(161,55) (162,55) 22
(162,55) (161,55) 408
(162,55) (163,55) 238
(163,55) (162,55) 142
(163,55) (164,55) 305
(164,55) (163,55) 496
(164,55) (165,55) 45
(165,55) (164,55) 20
(165,55) (166,55) 305
(166,55) (165,55) 72
(166,55) (167,55) 394
(167,55) (166,55) 35
(167,55) (168,55) 398
(168,55) (167,55) 373
(168,55) (169,55) 195
(169,55) (168,55) 264
(169,55) (170,55) 102
(170,55) (169,55) 32
(170,55) (171,55) 235
(171,55) (170,55) 185
(171,55) (172,55) 454
(172,55) (171,55) 75
(172,55) (173,55) 2
(173,55) (172,55) 83
(173,55) (174,55) 168
(174,55) (173,55) 161
(174,55) (175,55) 212
(175,55) (174,55) 314
(175,55) (176,55) 241
(176,55) (175,55) 48
(176,55) (177,55) 109
(177,55) (176,55) 343
(177,55) (178,55) 346
(178,55) (177,55) 342
(178,55) (179,55) 4
(179,55) (178,55) 172
(179,55) (180,55) 271
(180,55) (179,55) 420
(180,55) (181,55) 280
(181,55) (180,55) 256
(181,55) (182,55) 424
(182,55) (181,55) 368
(182,55) (183,55) 28
(183,55) (182,55) 265
(183,55) (184,55) 272
(184,55) (183,55) 245
(184,55) (185,55) 62
(185,55) (184,55) 76
(185,55) (186,55) 196
(186,55) (185,55) 101
(186,55) (187,55) 217
(187,55) (186,55) 5
(187,55) (188,55) 360
(188,55) (187,55) 99
(188,55) (189,55) 169
(189,55) (188,55) 296
(189,55) (190,55) 305
(190,55) (189,55) 262
(190,55) (191,55) 218
(191,55) (190,55) 187
(191,55) (192,55) 383
(192,55) (191,55) 471
(192,55) (193,55) 10
